rid,date,venue,season,fs,cost,ret,win_pairs,n_in,hit,real
2023-06-04_ST_6,2023-06-04,ST,2022-23,14,60.0,32.97679884230489,1,2,1,False
2023-06-04_ST_7,2023-06-04,ST,2022-23,8,60.0,85.15966616890293,3,3,1,False
2023-06-04_ST_8,2023-06-04,ST,2022-23,12,60.0,33.51517662555408,1,2,1,False
2023-06-04_ST_9,2023-06-04,ST,2022-23,14,60.0,0.0,0,1,0,False
2023-06-07_HV_1,2023-06-07,HV,2022-23,12,60.0,50.93764527286186,1,2,1,False
2023-06-07_HV_2,2023-06-07,HV,2022-23,12,60.0,44.84918620495139,1,2,1,False
2023-06-07_HV_3,2023-06-07,HV,2022-23,12,60.0,0.0,0,1,0,False
2023-06-07_HV_4,2023-06-07,HV,2022-23,12,60.0,36.49541248641868,1,2,1,False
2023-06-07_HV_5,2023-06-07,HV,2022-23,11,60.0,0.0,0,1,0,False
2023-06-07_HV_6,2023-06-07,HV,2022-23,12,60.0,42.419594287140235,1,2,1,False
2023-06-07_HV_7,2023-06-07,HV,2022-23,12,60.0,0.0,0,1,0,False
2023-06-07_HV_8,2023-06-07,HV,2022-23,10,60.0,27.52909343096539,1,2,1,False
2023-06-07_HV_9,2023-06-07,HV,2022-23,11,60.0,29.075512709871028,1,2,1,False
2023-06-10_ST_1,2023-06-10,ST,2022-23,7,60.0,75.16616395971026,3,3,1,False
2023-06-10_ST_10,2023-06-10,ST,2022-23,12,60.0,42.8945078039732,1,2,1,False
2023-06-10_ST_2,2023-06-10,ST,2022-23,11,60.0,59.533188417283235,1,2,1,False
2023-06-10_ST_3,2023-06-10,ST,2022-23,8,60.0,0.0,0,1,0,False
2023-06-10_ST_4,2023-06-10,ST,2022-23,14,60.0,0.0,0,1,0,False
2023-06-10_ST_5,2023-06-10,ST,2022-23,12,60.0,146.44795923615862,1,2,1,False
2023-06-10_ST_6,2023-06-10,ST,2022-23,12,60.0,102.39471244215127,3,3,1,False
2023-06-10_ST_7,2023-06-10,ST,2022-23,13,60.0,55.49444128593862,1,2,1,False
2023-06-10_ST_8,2023-06-10,ST,2022-23,14,60.0,347.7095364855673,3,3,1,False
2023-06-10_ST_9,2023-06-10,ST,2022-23,12,60.0,41.82742056046834,1,2,1,False
2023-06-14_HV_1,2023-06-14,HV,2022-23,12,60.0,0.0,0,0,0,False
2023-06-14_HV_2,2023-06-14,HV,2022-23,12,60.0,25.50417011849123,1,2,1,False
2023-06-14_HV_3,2023-06-14,HV,2022-23,12,60.0,149.48941831161568,3,3,1,False
2023-06-14_HV_4,2023-06-14,HV,2022-23,11,60.0,0.0,0,1,0,False
2023-06-14_HV_5,2023-06-14,HV,2022-23,9,60.0,51.71956584783535,1,2,1,False
2023-06-14_HV_6,2023-06-14,HV,2022-23,12,60.0,38.30077699908705,1,2,1,False
2023-06-14_HV_7,2023-06-14,HV,2022-23,12,60.0,161.46867365487134,3,3,1,False
2023-06-14_HV_8,2023-06-14,HV,2022-23,12,60.0,106.39612971459424,1,2,1,False
2023-06-14_HV_9,2023-06-14,HV,2022-23,12,60.0,185.3893044005399,3,3,1,False
2023-06-18_ST_1,2023-06-18,ST,2022-23,10,60.0,24.8262204932608,1,2,1,False
2023-06-18_ST_10,2023-06-18,ST,2022-23,12,60.0,42.90571944928257,1,2,1,False
2023-06-18_ST_11,2023-06-18,ST,2022-23,13,60.0,0.0,0,0,0,False
2023-06-18_ST_2,2023-06-18,ST,2022-23,12,60.0,0.0,0,1,0,False
2023-06-18_ST_3,2023-06-18,ST,2022-23,12,60.0,50.326022875983185,1,2,1,False
2023-06-18_ST_4,2023-06-18,ST,2022-23,12,60.0,21.609366646453896,1,2,1,False
2023-06-18_ST_5,2023-06-18,ST,2022-23,14,60.0,40.086576667298,1,2,1,False
2023-06-18_ST_6,2023-06-18,ST,2022-23,14,60.0,42.02262065196034,1,2,1,False
2023-06-18_ST_7,2023-06-18,ST,2022-23,14,60.0,25.556464011105078,1,2,1,False
2023-06-18_ST_8,2023-06-18,ST,2022-23,10,60.0,23.17194962542192,1,2,1,False
2023-06-18_ST_9,2023-06-18,ST,2022-23,12,60.0,20.159969186987812,1,2,1,False
2023-06-25_ST_1,2023-06-25,ST,2022-23,14,60.0,117.91981245743511,3,3,1,False
2023-06-25_ST_10,2023-06-25,ST,2022-23,14,60.0,181.40091732349964,3,3,1,False
2023-06-25_ST_2,2023-06-25,ST,2022-23,14,60.0,78.52105683004484,1,2,1,False
2023-06-25_ST_4,2023-06-25,ST,2022-23,14,60.0,61.126166363189334,1,2,1,False
2023-06-25_ST_5,2023-06-25,ST,2022-23,14,60.0,223.15271842500385,3,3,1,False
2023-06-25_ST_6,2023-06-25,ST,2022-23,9,60.0,445.24538710800266,3,3,1,False
2023-06-25_ST_7,2023-06-25,ST,2022-23,7,60.0,91.74436096040989,3,3,1,False
2023-06-25_ST_8,2023-06-25,ST,2022-23,13,60.0,137.36496424045362,3,3,1,False
2023-06-25_ST_9,2023-06-25,ST,2022-23,14,60.0,19.18414053444738,1,2,1,False
2023-06-28_HV_1,2023-06-28,HV,2022-23,7,60.0,84.89072674032005,3,3,1,False
2023-06-28_HV_2,2023-06-28,HV,2022-23,12,60.0,40.08019026194034,1,2,1,False
2023-06-28_HV_3,2023-06-28,HV,2022-23,12,60.0,52.863698253141,1,2,1,False
2023-06-28_HV_4,2023-06-28,HV,2022-23,12,60.0,34.0533114838942,1,2,1,False
2023-06-28_HV_5,2023-06-28,HV,2022-23,11,60.0,39.315625811971586,1,2,1,False
2023-06-28_HV_6,2023-06-28,HV,2022-23,12,60.0,46.20576703717886,1,2,1,False
2023-06-28_HV_7,2023-06-28,HV,2022-23,12,60.0,49.921342974070285,1,2,1,False
2023-06-28_HV_8,2023-06-28,HV,2022-23,12,60.0,0.0,0,1,0,False
2023-06-28_HV_9,2023-06-28,HV,2022-23,12,60.0,35.662813071319455,1,2,1,False
2023-07-01_ST_1,2023-07-01,ST,2022-23,14,60.0,0.0,0,1,0,False
2023-07-01_ST_10,2023-07-01,ST,2022-23,14,60.0,0.0,0,1,0,False
2023-07-01_ST_2,2023-07-01,ST,2022-23,13,60.0,45.83408059140324,1,2,1,False
2023-07-01_ST_3,2023-07-01,ST,2022-23,14,60.0,41.75715645994949,1,2,1,False
2023-07-01_ST_4,2023-07-01,ST,2022-23,14,60.0,0.0,0,1,0,False
2023-07-01_ST_5,2023-07-01,ST,2022-23,14,60.0,62.41385743777051,1,2,1,False
2023-07-01_ST_6,2023-07-01,ST,2022-23,14,60.0,65.58368180060899,1,2,1,False
2023-07-01_ST_7,2023-07-01,ST,2022-23,14,60.0,33.5596068833601,1,2,1,False
2023-07-01_ST_8,2023-07-01,ST,2022-23,13,60.0,214.66584888523286,3,3,1,False
2023-07-01_ST_9,2023-07-01,ST,2022-23,14,60.0,0.0,0,1,0,False
2023-07-03_ST_1,2023-07-03,ST,2022-23,14,60.0,49.62821489184788,1,2,1,False
2023-07-03_ST_2,2023-07-03,ST,2022-23,12,60.0,54.5513468768449,1,2,1,False
2023-07-03_ST_3,2023-07-03,ST,2022-23,12,60.0,36.557263879727564,1,2,1,False
2023-07-03_ST_4,2023-07-03,ST,2022-23,12,60.0,41.38343559759005,1,2,1,False
2023-07-03_ST_5,2023-07-03,ST,2022-23,13,60.0,22.22252935630388,1,2,1,False
2023-07-03_ST_6,2023-07-03,ST,2022-23,12,60.0,0.0,0,1,0,False
2023-07-03_ST_7,2023-07-03,ST,2022-23,14,60.0,0.0,0,1,0,False
2023-07-03_ST_8,2023-07-03,ST,2022-23,14,60.0,77.96767988404144,1,2,1,False
2023-07-06_HV_1,2023-07-06,HV,2022-23,11,60.0,0.0,0,1,0,False
2023-07-06_HV_3,2023-07-06,HV,2022-23,11,60.0,31.40736605729309,1,2,1,False
2023-07-06_HV_4,2023-07-06,HV,2022-23,11,60.0,38.406868304592884,1,2,1,False
2023-07-06_HV_5,2023-07-06,HV,2022-23,12,60.0,0.0,0,1,0,False
2023-07-06_HV_6,2023-07-06,HV,2022-23,12,60.0,0.0,0,1,0,False
2023-07-06_HV_7,2023-07-06,HV,2022-23,12,60.0,63.99833845908798,1,2,1,False
2023-07-06_HV_8,2023-07-06,HV,2022-23,12,60.0,20.126535719436106,1,2,1,False
2023-07-06_HV_9,2023-07-06,HV,2022-23,12,60.0,22.904998792279528,1,2,1,False
2023-07-09_ST_1,2023-07-09,ST,2022-23,12,60.0,175.3392005918147,3,3,1,False
2023-07-09_ST_10,2023-07-09,ST,2022-23,12,60.0,29.726868267601112,1,2,1,False
2023-07-09_ST_11,2023-07-09,ST,2022-23,14,60.0,0.0,0,1,0,False
2023-07-09_ST_3,2023-07-09,ST,2022-23,14,60.0,62.99065112627326,1,2,1,False
2023-07-09_ST_4,2023-07-09,ST,2022-23,12,60.0,0.0,0,1,0,False
2023-07-09_ST_5,2023-07-09,ST,2022-23,11,60.0,0.0,0,1,0,False
2023-07-09_ST_6,2023-07-09,ST,2022-23,12,60.0,186.41926605862545,3,3,1,False
2023-07-09_ST_7,2023-07-09,ST,2022-23,13,60.0,29.95391300717974,1,2,1,False
2023-07-09_ST_8,2023-07-09,ST,2022-23,12,60.0,29.387006660784085,1,2,1,False
2023-07-09_ST_9,2023-07-09,ST,2022-23,14,60.0,38.642518107822966,1,2,1,False
2023-07-12_HV_1,2023-07-12,HV,2022-23,11,60.0,33.70200195536354,1,2,1,False
2023-07-12_HV_2,2023-07-12,HV,2022-23,12,60.0,62.60699281507634,1,2,1,False
2023-07-12_HV_3,2023-07-12,HV,2022-23,12,60.0,131.89113087686974,3,3,1,False
2023-07-12_HV_4,2023-07-12,HV,2022-23,10,60.0,23.422322386208503,1,2,1,False
2023-07-12_HV_5,2023-07-12,HV,2022-23,12,60.0,170.0783014807567,3,3,1,False
2023-07-12_HV_6,2023-07-12,HV,2022-23,11,60.0,79.44569655842811,1,2,1,False
2023-07-12_HV_7,2023-07-12,HV,2022-23,12,60.0,0.0,0,1,0,False
2023-07-12_HV_8,2023-07-12,HV,2022-23,12,60.0,18.52828549630077,1,2,1,False
2023-07-12_HV_9,2023-07-12,HV,2022-23,12,60.0,0.0,0,1,0,False
2023-07-16_ST_1,2023-07-16,ST,2022-23,13,60.0,112.72808591108794,1,2,1,False
2023-07-16_ST_10,2023-07-16,ST,2022-23,14,60.0,185.99173305429045,3,3,1,False
2023-07-16_ST_11,2023-07-16,ST,2022-23,13,60.0,0.0,0,1,0,False
2023-07-16_ST_2,2023-07-16,ST,2022-23,13,60.0,301.27931597704725,3,3,1,False
2023-07-16_ST_3,2023-07-16,ST,2022-23,14,60.0,0.0,0,1,0,False
2023-07-16_ST_4,2023-07-16,ST,2022-23,14,60.0,30.374287238356303,1,2,1,False
2023-07-16_ST_5,2023-07-16,ST,2022-23,14,60.0,43.61438613851157,1,2,1,False
2023-07-16_ST_6,2023-07-16,ST,2022-23,14,60.0,186.44588416366605,3,3,1,False
2023-07-16_ST_7,2023-07-16,ST,2022-23,14,60.0,0.0,0,1,0,False
2023-07-16_ST_8,2023-07-16,ST,2022-23,12,60.0,189.07091911240255,3,3,1,False
2023-07-16_ST_9,2023-07-16,ST,2022-23,13,60.0,49.333632389471674,1,2,1,False
2023-09-10_ST_1,2023-09-10,ST,2023-24,11,60.0,183.30152183351865,3,3,1,False
2023-09-10_ST_10,2023-09-10,ST,2023-24,10,60.0,31.752313295922054,1,2,1,False
2023-09-10_ST_2,2023-09-10,ST,2023-24,9,60.0,35.14769978782094,1,2,1,False
2023-09-10_ST_3,2023-09-10,ST,2023-24,9,60.0,23.83684205457002,1,2,1,False
2023-09-10_ST_5,2023-09-10,ST,2023-24,14,60.0,121.09835670935226,1,2,1,False
2023-09-10_ST_6,2023-09-10,ST,2023-24,10,60.0,31.58241939106571,1,2,1,False
2023-09-10_ST_7,2023-09-10,ST,2023-24,10,60.0,18.132071599125634,1,2,1,False
2023-09-10_ST_8,2023-09-10,ST,2023-24,10,60.0,47.82973532213596,1,2,1,False
2023-09-10_ST_9,2023-09-10,ST,2023-24,8,60.0,0.0,0,1,0,False
2023-09-13_HV_1,2023-09-13,HV,2023-24,8,60.0,74.70543323878815,3,3,1,False
2023-09-13_HV_2,2023-09-13,HV,2023-24,10,60.0,0.0,0,1,0,False
2023-09-13_HV_3,2023-09-13,HV,2023-24,9,60.0,24.006424609630493,1,2,1,False
2023-09-13_HV_4,2023-09-13,HV,2023-24,10,60.0,51.82060466687018,1,2,1,False
2023-09-13_HV_5,2023-09-13,HV,2023-24,10,60.0,26.09768532223487,1,2,1,False
2023-09-13_HV_6,2023-09-13,HV,2023-24,12,60.0,0.0,0,0,0,False
2023-09-13_HV_7,2023-09-13,HV,2023-24,11,60.0,38.9244487499747,1,2,1,False
2023-09-13_HV_8,2023-09-13,HV,2023-24,10,60.0,0.0,0,1,0,False
2023-09-17_ST_10,2023-09-17,ST,2023-24,12,60.0,36.8985784545759,1,2,1,False
2023-09-17_ST_2,2023-09-17,ST,2023-24,13,60.0,69.5336694022614,1,2,1,False
2023-09-17_ST_4,2023-09-17,ST,2023-24,14,60.0,0.0,0,1,0,False
2023-09-17_ST_5,2023-09-17,ST,2023-24,12,60.0,0.0,0,1,0,False
2023-09-17_ST_6,2023-09-17,ST,2023-24,12,60.0,0.0,0,1,0,False
2023-09-17_ST_7,2023-09-17,ST,2023-24,9,60.0,23.661252313882247,1,2,1,False
2023-09-17_ST_8,2023-09-17,ST,2023-24,14,60.0,118.52255257666877,3,3,1,False
2023-09-17_ST_9,2023-09-17,ST,2023-24,14,60.0,71.34719218204012,1,2,1,False
2023-09-20_HV_2,2023-09-20,HV,2023-24,11,60.0,57.437198732221226,1,2,1,False
2023-09-20_HV_4,2023-09-20,HV,2023-24,12,60.0,0.0,0,1,0,False
2023-09-20_HV_5,2023-09-20,HV,2023-24,10,60.0,0.0,0,1,0,False
2023-09-20_HV_6,2023-09-20,HV,2023-24,10,60.0,41.000583219495496,1,2,1,False
2023-09-20_HV_7,2023-09-20,HV,2023-24,11,60.0,38.61766037285945,1,2,1,False
2023-09-20_HV_8,2023-09-20,HV,2023-24,12,60.0,186.86450355498306,3,3,1,False
2023-09-24_ST_1,2023-09-24,ST,2023-24,10,60.0,26.891309809712048,1,2,1,False
2023-09-24_ST_10,2023-09-24,ST,2023-24,12,60.0,42.018164587750036,1,2,1,False
2023-09-24_ST_2,2023-09-24,ST,2023-24,11,60.0,70.50452134202656,1,2,1,False
2023-09-24_ST_4,2023-09-24,ST,2023-24,11,60.0,0.0,0,1,0,False
2023-09-24_ST_5,2023-09-24,ST,2023-24,12,60.0,184.839957979443,3,3,1,False
2023-09-24_ST_6,2023-09-24,ST,2023-24,14,60.0,0.0,0,1,0,False
2023-09-24_ST_7,2023-09-24,ST,2023-24,10,60.0,15.692746900148094,1,2,1,False
2023-09-24_ST_8,2023-09-24,ST,2023-24,13,60.0,238.2660907353944,3,3,1,False
2023-09-24_ST_9,2023-09-24,ST,2023-24,12,60.0,170.80275836387415,3,3,1,False
2023-09-27_HV_1,2023-09-27,HV,2023-24,7,60.0,85.74733832955653,3,3,1,False
2023-09-27_HV_2,2023-09-27,HV,2023-24,8,60.0,38.37044822858625,1,2,1,False
2023-09-27_HV_3,2023-09-27,HV,2023-24,7,60.0,66.78042283468173,3,3,1,False
2023-09-27_HV_4,2023-09-27,HV,2023-24,8,60.0,0.0,0,1,0,False
2023-09-27_HV_5,2023-09-27,HV,2023-24,12,60.0,48.987305208462374,1,2,1,False
2023-09-27_HV_6,2023-09-27,HV,2023-24,12,60.0,200.0768579205218,3,3,1,False
2023-09-27_HV_7,2023-09-27,HV,2023-24,11,60.0,67.74996999615323,1,2,1,False
2023-09-27_HV_8,2023-09-27,HV,2023-24,10,60.0,0.0,0,0,0,False
2023-09-27_HV_9,2023-09-27,HV,2023-24,11,60.0,27.53134081009607,1,2,1,False
2023-10-01_ST_1,2023-10-01,ST,2023-24,10,60.0,0.0,0,1,0,False
2023-10-01_ST_10,2023-10-01,ST,2023-24,12,60.0,42.94062131743222,1,2,1,False
2023-10-01_ST_2,2023-10-01,ST,2023-24,14,60.0,0.0,0,0,0,False
2023-10-01_ST_3,2023-10-01,ST,2023-24,10,60.0,28.86287388303923,1,2,1,False
2023-10-01_ST_4,2023-10-01,ST,2023-24,12,60.0,135.73510713887353,3,3,1,False
2023-10-01_ST_5,2023-10-01,ST,2023-24,10,60.0,172.11724971304113,3,3,1,False
2023-10-01_ST_6,2023-10-01,ST,2023-24,14,60.0,0.0,0,0,0,False
2023-10-01_ST_7,2023-10-01,ST,2023-24,10,60.0,173.8644274636136,3,3,1,False
2023-10-01_ST_8,2023-10-01,ST,2023-24,7,60.0,22.01619115266305,1,2,1,False
2023-10-01_ST_9,2023-10-01,ST,2023-24,14,60.0,0.0,0,1,0,False
2023-10-04_HV_1,2023-10-04,HV,2023-24,11,60.0,0.0,0,1,0,False
2023-10-04_HV_2,2023-10-04,HV,2023-24,12,60.0,29.312953584481377,1,2,1,False
2023-10-04_HV_3,2023-10-04,HV,2023-24,9,60.0,32.33779637678971,1,2,1,False
2023-10-04_HV_4,2023-10-04,HV,2023-24,11,60.0,51.435886204371094,1,2,1,False
2023-10-04_HV_5,2023-10-04,HV,2023-24,8,60.0,0.0,0,0,0,False
2023-10-04_HV_6,2023-10-04,HV,2023-24,12,60.0,155.68828643538632,3,3,1,False
2023-10-04_HV_7,2023-10-04,HV,2023-24,12,60.0,128.24353865695042,3,3,1,False
2023-10-04_HV_8,2023-10-04,HV,2023-24,11,60.0,63.52906908543909,1,2,1,False
2023-10-11_HV_1,2023-10-11,HV,2023-24,10,60.0,0.0,0,0,0,False
2023-10-11_HV_2,2023-10-11,HV,2023-24,12,60.0,0.0,0,1,0,False
2023-10-11_HV_3,2023-10-11,HV,2023-24,10,60.0,0.0,0,0,0,False
2023-10-11_HV_4,2023-10-11,HV,2023-24,12,60.0,21.864566524461043,1,2,1,False
2023-10-11_HV_5,2023-10-11,HV,2023-24,12,60.0,0.0,0,0,0,False
2023-10-11_HV_6,2023-10-11,HV,2023-24,12,60.0,147.69619249710362,1,2,1,False
2023-10-11_HV_7,2023-10-11,HV,2023-24,12,60.0,139.66493193523007,3,3,1,False
2023-10-11_HV_8,2023-10-11,HV,2023-24,12,60.0,120.75525605036242,3,3,1,False
2023-10-15_ST_1,2023-10-15,ST,2023-24,8,60.0,165.27684578369832,3,3,1,False
2023-10-15_ST_10,2023-10-15,ST,2023-24,14,60.0,0.0,0,1,0,False
2023-10-15_ST_2,2023-10-15,ST,2023-24,14,60.0,57.28571640184085,1,2,1,False
2023-10-15_ST_3,2023-10-15,ST,2023-24,13,60.0,163.9826122091922,3,3,1,False
2023-10-15_ST_4,2023-10-15,ST,2023-24,14,60.0,78.09887801274964,1,2,1,False
2023-10-15_ST_5,2023-10-15,ST,2023-24,13,60.0,123.56110623203153,3,3,1,False
2023-10-15_ST_6,2023-10-15,ST,2023-24,14,60.0,68.27082979665828,1,2,1,False
2023-10-15_ST_7,2023-10-15,ST,2023-24,10,60.0,18.20621497398755,1,2,1,False
2023-10-15_ST_8,2023-10-15,ST,2023-24,14,60.0,40.61181604566028,1,2,1,False
2023-10-15_ST_9,2023-10-15,ST,2023-24,14,60.0,21.19866248586272,1,2,1,False
2023-10-18_HV_1,2023-10-18,HV,2023-24,11,60.0,50.36454514443759,1,2,1,False
2023-10-18_HV_2,2023-10-18,HV,2023-24,12,60.0,113.0043643570179,1,2,1,False
2023-10-18_HV_3,2023-10-18,HV,2023-24,12,60.0,0.0,0,1,0,False
2023-10-18_HV_4,2023-10-18,HV,2023-24,12,60.0,0.0,0,1,0,False
2023-10-18_HV_5,2023-10-18,HV,2023-24,11,60.0,77.49412998744461,1,2,1,False
2023-10-18_HV_6,2023-10-18,HV,2023-24,12,60.0,0.0,0,1,0,False
2023-10-18_HV_7,2023-10-18,HV,2023-24,12,60.0,28.7903213980108,1,2,1,False
2023-10-18_HV_8,2023-10-18,HV,2023-24,12,60.0,36.295847345321455,1,2,1,False
2023-10-18_HV_9,2023-10-18,HV,2023-24,12,60.0,44.18458496848897,1,2,1,False
2023-10-22_ST_1,2023-10-22,ST,2023-24,13,60.0,45.01810875579669,1,2,1,False
2023-10-22_ST_10,2023-10-22,ST,2023-24,14,60.0,0.0,0,1,0,False
2023-10-22_ST_2,2023-10-22,ST,2023-24,14,60.0,35.16026011463116,1,2,1,False
2023-10-22_ST_3,2023-10-22,ST,2023-24,13,60.0,193.61800547147158,3,3,1,False
2023-10-22_ST_4,2023-10-22,ST,2023-24,14,60.0,66.53780570955581,1,2,1,False
2023-10-22_ST_5,2023-10-22,ST,2023-24,13,60.0,0.0,0,1,0,False
2023-10-22_ST_6,2023-10-22,ST,2023-24,14,60.0,0.0,0,1,0,False
2023-10-22_ST_8,2023-10-22,ST,2023-24,14,60.0,87.74580629124739,1,2,1,False
2023-10-22_ST_9,2023-10-22,ST,2023-24,14,60.0,0.0,0,0,0,False
2023-10-25_ST_1,2023-10-25,ST,2023-24,12,60.0,77.30638982611275,1,2,1,False
2023-10-25_ST_2,2023-10-25,ST,2023-24,12,60.0,67.65057689074915,1,2,1,False
2023-10-25_ST_3,2023-10-25,ST,2023-24,13,60.0,0.0,0,1,0,False
2023-10-25_ST_4,2023-10-25,ST,2023-24,12,60.0,0.0,0,1,0,False
2023-10-25_ST_5,2023-10-25,ST,2023-24,12,60.0,0.0,0,1,0,False
2023-10-25_ST_6,2023-10-25,ST,2023-24,14,60.0,0.0,0,1,0,False
2023-10-25_ST_7,2023-10-25,ST,2023-24,13,60.0,0.0,0,1,0,False
2023-10-25_ST_8,2023-10-25,ST,2023-24,12,60.0,43.14220496329036,1,2,1,False
2023-10-29_HV_1,2023-10-29,HV,2023-24,12,60.0,0.0,0,1,0,False
2023-10-29_HV_10,2023-10-29,HV,2023-24,12,60.0,46.745815951868884,1,2,1,False
2023-10-29_HV_2,2023-10-29,HV,2023-24,8,60.0,114.11373106554088,3,3,1,False
2023-10-29_HV_3,2023-10-29,HV,2023-24,12,60.0,68.0289859691663,1,2,1,False
2023-10-29_HV_4,2023-10-29,HV,2023-24,12,60.0,70.62612452987253,1,2,1,False
2023-10-29_HV_5,2023-10-29,HV,2023-24,12,60.0,61.09541768078982,1,2,1,False
2023-10-29_HV_6,2023-10-29,HV,2023-24,12,60.0,29.424198167363524,1,2,1,False
2023-10-29_HV_7,2023-10-29,HV,2023-24,9,60.0,32.33779637678971,1,2,1,False
2023-10-29_HV_8,2023-10-29,HV,2023-24,12,60.0,0.0,0,1,0,False
2023-10-29_HV_9,2023-10-29,HV,2023-24,12,60.0,58.34559772129517,1,2,1,False
2023-11-01_HV_1,2023-11-01,HV,2023-24,9,60.0,30.73533631147547,1,2,1,False
2023-11-01_HV_2,2023-11-01,HV,2023-24,12,60.0,68.53531844014056,1,2,1,False
2023-11-01_HV_3,2023-11-01,HV,2023-24,7,60.0,17.74035523231169,1,2,1,False
2023-11-01_HV_4,2023-11-01,HV,2023-24,12,60.0,0.0,0,1,0,False
2023-11-01_HV_5,2023-11-01,HV,2023-24,12,60.0,53.5409732272262,1,2,1,False
2023-11-01_HV_6,2023-11-01,HV,2023-24,12,60.0,51.9523935510311,1,2,1,False
2023-11-01_HV_7,2023-11-01,HV,2023-24,12,60.0,64.61844983695106,1,2,1,False
2023-11-01_HV_8,2023-11-01,HV,2023-24,12,60.0,0.0,0,0,0,False
2023-11-01_HV_9,2023-11-01,HV,2023-24,11,60.0,0.0,0,0,0,False
2023-11-05_ST_1,2023-11-05,ST,2023-24,14,60.0,0.0,0,1,0,False
2023-11-05_ST_10,2023-11-05,ST,2023-24,14,60.0,0.0,0,1,0,False
2023-11-05_ST_2,2023-11-05,ST,2023-24,12,60.0,41.453366223194784,1,2,1,False
2023-11-05_ST_3,2023-11-05,ST,2023-24,14,60.0,87.90713296279945,1,2,1,False
2023-11-05_ST_4,2023-11-05,ST,2023-24,13,60.0,28.12602012887673,1,2,1,False
2023-11-05_ST_5,2023-11-05,ST,2023-24,11,60.0,42.73670849021202,1,2,1,False
2023-11-05_ST_6,2023-11-05,ST,2023-24,14,60.0,0.0,0,1,0,False
2023-11-05_ST_7,2023-11-05,ST,2023-24,9,60.0,0.0,0,1,0,False
2023-11-05_ST_8,2023-11-05,ST,2023-24,14,60.0,41.938799403840854,1,2,1,False
2023-11-05_ST_9,2023-11-05,ST,2023-24,12,60.0,175.5247075198635,3,3,1,False
2023-11-08_HV_1,2023-11-08,HV,2023-24,11,60.0,0.0,0,0,0,False
2023-11-08_HV_2,2023-11-08,HV,2023-24,12,60.0,257.9118173116086,3,3,1,False
2023-11-08_HV_3,2023-11-08,HV,2023-24,12,60.0,0.0,0,1,0,False
2023-11-08_HV_4,2023-11-08,HV,2023-24,12,60.0,73.07671630444297,1,2,1,False
2023-11-08_HV_5,2023-11-08,HV,2023-24,12,60.0,0.0,0,1,0,False
2023-11-08_HV_6,2023-11-08,HV,2023-24,12,60.0,25.51062020705629,1,2,1,False
2023-11-08_HV_7,2023-11-08,HV,2023-24,12,60.0,0.0,0,1,0,False
2023-11-08_HV_8,2023-11-08,HV,2023-24,12,60.0,57.47147362580272,1,2,1,False
2023-11-08_HV_9,2023-11-08,HV,2023-24,12,60.0,53.70215339708494,1,2,1,False
2023-11-11_ST_1,2023-11-11,ST,2023-24,14,60.0,112.28629747383036,3,3,1,False
2023-11-11_ST_10,2023-11-11,ST,2023-24,13,60.0,75.75464055289999,1,2,1,False
2023-11-11_ST_2,2023-11-11,ST,2023-24,14,60.0,179.648872841978,3,3,1,False
2023-11-11_ST_3,2023-11-11,ST,2023-24,10,60.0,46.60873379837935,1,2,1,False
2023-11-11_ST_4,2023-11-11,ST,2023-24,13,60.0,48.306730440469764,1,2,1,False
2023-11-11_ST_5,2023-11-11,ST,2023-24,12,60.0,116.70774271380367,3,3,1,False
2023-11-11_ST_6,2023-11-11,ST,2023-24,14,60.0,58.11281682146064,1,2,1,False
2023-11-11_ST_8,2023-11-11,ST,2023-24,14,60.0,34.464767536530694,1,2,1,False
2023-11-11_ST_9,2023-11-11,ST,2023-24,13,60.0,47.12197996946351,1,2,1,False
2023-11-15_HV_1,2023-11-15,HV,2023-24,12,60.0,37.94911957218785,1,2,1,False
2023-11-15_HV_2,2023-11-15,HV,2023-24,8,60.0,38.37044822858625,1,2,1,False
2023-11-15_HV_3,2023-11-15,HV,2023-24,12,60.0,47.97303025560242,1,2,1,False
2023-11-15_HV_4,2023-11-15,HV,2023-24,12,60.0,57.96606333806305,1,2,1,False
2023-11-15_HV_5,2023-11-15,HV,2023-24,12,60.0,0.0,0,1,0,False
2023-11-15_HV_6,2023-11-15,HV,2023-24,12,60.0,46.138941657341704,1,2,1,False
2023-11-15_HV_7,2023-11-15,HV,2023-24,10,60.0,0.0,0,1,0,False
2023-11-15_HV_8,2023-11-15,HV,2023-24,12,60.0,96.48538297173188,3,3,1,False
2023-11-15_HV_9,2023-11-15,HV,2023-24,12,60.0,129.6396389085749,3,3,1,False
2023-11-19_ST_1,2023-11-19,ST,2023-24,14,60.0,131.46067704439278,1,2,1,False
2023-11-19_ST_10,2023-11-19,ST,2023-24,14,60.0,32.13893123217775,1,2,1,False
2023-11-19_ST_11,2023-11-19,ST,2023-24,14,60.0,0.0,0,0,0,False
2023-11-19_ST_2,2023-11-19,ST,2023-24,9,60.0,0.0,0,1,0,False
2023-11-19_ST_3,2023-11-19,ST,2023-24,14,60.0,25.23825783243869,1,2,1,False
2023-11-19_ST_4,2023-11-19,ST,2023-24,9,60.0,44.00795093256391,1,2,1,False
2023-11-19_ST_5,2023-11-19,ST,2023-24,14,60.0,71.16101670023095,1,2,1,False
